product,comment,aspect_tag,sentiment_tag
nước làm sạch sâu và tẩy trang cho da nhạy cảm la roche posay micellar water ultra sensitive skin ml,"['hàng', 'không', 'có', 'hộp', 'gì', 'cả', 'chỉ', 'như', 'thế', 'này', 'không', 'biết', 'có', 'phải', 'hàng', 'chính', 'hãng', 'không', 'lần', 'đầu', 'mua', 'loại', 'này', 'không', 'biết', 'chính', 'hãng', 'có', 'hộp', 'không', 'hay', 'trơn', 'như', 'này', 'giao', 'hàng', 'nhanh', 'chưa', 'sử', 'dụng', 'chưa', 'biết']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
nước làm sạch sâu và tẩy trang cho da nhạy cảm la roche posay micellar water ultra sensitive skin ml,"['đóng', 'gói', 'hết', 'sức', 'sơ', 'sài', 'sản', 'phẩm', 'bị', 'bóp', 'không', 'trầy', 'xước', 'rất', 'nhiều', 'không', 'xứng', 'đáng', 'là', 'shop', 'uy', 'tín', 'với', 'số', 'lượt', 'bán', 'hàng', 'và', 'lượt', 'theo', 'dõi', 'của', 'shop']","[1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2', '2', -1, -1, -1, -1, '2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
nước làm sạch sâu và tẩy trang cho da nhạy cảm la roche posay micellar water ultra sensitive skin ml,"['công', 'dụng', 'nước', 'tẩy', 'trang', 'dù', 'đã', 'mua', 'vài', 'lần', 'và', 'chất', 'lượng', 'sản', 'phẩm', 'rất', 'ok', 'nhưng', 'thật', 'sự', 'hơi', 'thất', 'vọng', 'về', 'lần', 'đặt', 'hàng', 'này', 'mong', 'shop', 'xem', 'lại', 'về', 'phần', 'đóng', 'gói', 'hàng', 'bị', 'bóp', 'không', 'vỡ', 'bung', 'như', 'từng', 'bị', 'xé', 'qua', 'bên', 'trong', 'hộp', 'của', 'hàng', 'tặng', 'kèm', 'cũng', 'vỡ', 'bung', 'như', 'vậy', 'dù', 'trong', 'hộp', 'sản', 'phẩm', 'chính', 'dù', 'được', 'bọc', 'chống', 'sốc', 'nhưng', 'vẫn', 'bị', 'xước', 'xung', 'quanh', 'vỏ', 'chai', 'như', 'sản', 'phẩm', 'cũ']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', '1', '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
nước làm sạch sâu và tẩy trang cho da nhạy cảm la roche posay micellar water ultra sensitive skin ml,"['giao', 'hàng', 'lâu', 'đóng', 'gói', 'thì', 'sơ', 'sài', 'nghi', 'ngờ', 'shop', 'đóng', 'gói', 'ẩu', 'hàng', 'đã', 'bị', 'gỡ', 'bọc', 'đổi', 'hàng', 'giả', 'quá', 'nhìn', 'ngoài', 'chai', 'bụi', 'bẩn', 'ghê']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, '2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '2', -1, -1, -1]"
nước làm sạch sâu và tẩy trang cho da nhạy cảm la roche posay micellar water ultra sensitive skin ml,"['càng', 'ngày', 'càng', 'tệ', 'hàng', 'đóng', 'không', 'bảo', 'vệ', 'chai', 'thì', 'cước', 'xát', 'như', 'si', 'cần', 'hen', 'bẩn', 'còn', 'phải', 'lau', 'lại']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
nước làm sạch sâu và tẩy trang cho da nhạy cảm la roche posay micellar water ultra sensitive skin ml,"['sản', 'phẩm', 'bị', 'trày', 'cũ', 'không', 'xứng', 'đáng', 'giá', 'tiền', 'bỏ', 'ra', 'đóng', 'gói', 'sơ', 'sài']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]","['2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '2', '2', -1, -1]"
nước làm sạch sâu và tẩy trang cho da nhạy cảm la roche posay micellar water ultra sensitive skin ml,"['đóng', 'gói', 'sơ', 'sài', 'hàng', 'đến', 'tay', 'thì', 'bị', 'dập', 'nát', 'sản', 'phẩm', 'thì', 'xước', 'lem', 'nhem', 'trông', 'như', 'hàng', 'cũ', 'chưa', 'bao', 'giờ', 'mua', 'mall', 'mà', 'bị', 'như', 'này']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, '2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
nước làm sạch sâu và tẩy trang cho da nhạy cảm la roche posay micellar water ultra sensitive skin ml,"['mình', 'nhận', 'hàng', 'mà', 'hoang', 'mang', 'vì', 'chai', 'khá', 'dơ', 'trầy', 'sướt', 'hết', 'cả', 'chai', 'luôn', 'nhìn', 'nó', 'cũ', 'không', 'tin', 'đặt', 'hàng', 'trên', 'trang', 'web', 'mall', 'chính', 'hãng', 'mà', 'sản', 'phẩm', 'lại', 'như', 'thế', 'mình', 'hoang', 'mang', 'vì', 'không', 'biết', 'nó', 'chính', 'hãng', 'chưa', 'nữa']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
nước làm sạch sâu và tẩy trang cho da nhạy cảm la roche posay micellar water ultra sensitive skin ml,"['rõ', 'ràng', 'là', 'mua', 'kèm', 'deal', 'sốc', 'được', 'một', 'sữa', 'rửa', 'mặt', 'và', 'một', 'tẩy', 'trang', 'nhỏ', 'ml', 'mà', 'giờ', 'nhận', 'hàng', 'mỗi', 'trơ', 'trọi', 'lọ', 'sản', 'phẩm', 'mua', 'không', 'có', 'gì', 'đi', 'kèm', 'hết', 'đã', 'vậy', 'không', 'có', 'bọc', 'sản', 'phẩm', 'lại', 'còn', 'bị', 'rớt', 'dính', 'sản', 'phẩm', 'ra', 'vỏ', 'nhận', 'hàng', 'thấy', 'rất', 'không', 'hài', 'lòng']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '2', '2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
nước làm sạch sâu và tẩy trang cho da nhạy cảm la roche posay micellar water ultra sensitive skin ml,"['đóng', 'gói', 'sơ', 'dùng', 'nhìn', 'như', 'hàng', 'fake', 'lần', 'trước', 'mình', 'mua', 'không', 'như', 'vầy', 'này', 'bọc', 'không', 'cẩn', 'thận', 'mih', 'gỡ', 'lớp', 'vỏ', 'bóng', 'ra', 'là', 'bay', 'luôn', 'lớp', 'keo', 'trên', 'chai', 'so', 'sánh', 'chai', 'lần', 'trước', 'mình', 'mua', 'không', 'giống', 'lăm', 'shopee', 'mall', 'mà', 'đóng', 'gói', 'vậy', 'sản', 'phẩm', 'vậy', 'thì', 'thôi', 'chịu']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['làm', 'đẹp', 'dưỡng', 'da', 'hương', 'thơm', 'thơm', 'lợi', 'ích', 'dưỡng', 'da', 'phục', 'hồi', 'mình', 'thấy', 'nhiều', 'người', 'khen', 'quá', 'nên', 'mình', 'mua', 'dùng', 'cùng', 'khi', 'peel', 'da', 'nếu', 'ổn', 'hợp', 'da', 'sẽ', 'mua', 'tiếp', 'ủng', 'hộ', 'tiếp', 'tục']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['dành', 'cho', 'da', 'tat', 'ca', 'loai', 'da', 'công', 'dụng', 'dưỡng', 'ẩm', 'phục', 'hồi', 'mùi', 'hương', 'bình', 'thường', 'tb', 'lên', 'mạng', 'siêu', 'rẻ', 'chỉ', 'với', 'có', 'ngay', 'máy', 'bạn', 'sử', 'dụng', 'đến', 'ngày', 'đăng', 'ký', 'tham', 'gia', 'soạn', 'st', 'không', 'gửi', 'dv', 'gia', 'hạn', 'hàng', 'ngày', 'chi', 'tiết', 'lh']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0', '0', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['lợi', 'ích', 'tốt', 'làm', 'đẹp', 'dep', 'kinh', 'nghiệm', 'sử', 'dụng', 'nhieu', 'giao', 'đúng', 'đủ', 'sản', 'phẩm', 'shop', 'rep', 'tin', 'nhanh', 'ship', 'nhiệt', 'tình', 'hình', 'ảnh', 'mang', 'tính', 'chất', 'minh', 'hoạ', 'sản', 'phẩm', 'tốt', 'mong', 'nhiều', 'mã', 'giảm', 'giá']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]","['1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['công', 'dụng', 'cấp', 'ẩm', 'dành', 'cho', 'da', 'các', 'loại', 'da', 'mùi', 'hương', 'nhẹ', 'nhàng', 'đánh', 'giá', 'một', 'thời', 'gian', 'dùng', 'cấp', 'ẩm', 'khá', 'tốt', 'giẩm', 'hiện', 'tượng', 'khô', 'da', 'mềm', 'hơn', 'khá', 'ưng', 'cái', 'bụng', 'chúc', 'shop', 'đắt', 'hàng']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', '1', -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['mùi', 'hương', 'dễ', 'chịu', 'công', 'dụng', 'giúp', 'phục', 'hồi', 'da', 'bị', 'tổn', 'thương', 'dành', 'cho', 'da', 'mọi', 'loại', 'dachất', 'kem', 'dễ', 'tán', 'phục', 'hồi', 'tổn', 'thương', 'của', 'da', 'rất', 'nhanh']","[1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', '1', -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['dành', 'cho', 'da', 'mọi', 'loại', 'da', 'mùi', 'hương', 'dịu', 'nhẹ', 'công', 'dụng', 'cấp', 'ẩm', 'sẽ', 'khít', 'lỗ', 'chân', 'lông', 'giao', 'hàng', 'nhanh', 'đóng', 'gói', 'cẩn', 'thận', 'hàng', 'chính', 'hãng', 'sẽ', 'tiếp', 'tục', 'ủng', 'họ', 'shop', 'lần', 'sau']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, '1', '1', -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, '1', -1, -1, -1, -1, -1, '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['công', 'dụng', 'phục', 'hồi', 'da', 'giao', 'hàng', 'nhanh', 'gói', 'hàng', 'ổn', 'mình', 'đã', 'dùng', 'lần', 'rồi', 'nên', 'chất', 'lượng', 'miễn', 'bàn', 'mua', 'mall', 'chính', 'hãng', 'nên', 'cũng', 'khá', 'yên', 'tâm', 'rất', 'là', 'hài', 'lòng']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['mua', 'lại', 'lần', 'thứ', 'rồi', 'đây', 'là', 'lọ', 'trước', 'đó', 'mua', 'của', 'shopee', 'mall', 'nên', 'yên', 'tâm', 'bé', 'nhà', 'da', 'khô', 'với', 'nẻ', 'mà', 'dùng', 'hôm', 'là', 'da', 'dẻ', 'mịn', 'màng', 'dùng', 'được', 'cho', 'bé', 'mọi', 'người', 'nên', 'mua', 'nha']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['công', 'dụng', 'cặp', 'am', 'làm', 'diu', 'da', 'dùng', 'siêu', 'mê', 'chân', 'ái', 'dùng', 'không', 'biết', 'bao', 'nhiêu', 'tuýp', 'rồi', 'nữa', 'cấp', 'ẩm', 'da', 'sáng', 'dậy', 'siêu', 'thích', 'làm', 'dịu', 'cũng', 'tốt', 'nữa', 'đi', 'nặn', 'mụn', 'mà', 'sài', 'là', 'mặt', 'dịu', 'siêu', 'nhanh']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['mẹo', 'su', 'đúng', 'mới', 'toi', 'bao', 'bì', 'bao', 'bi', 'ro', 'rang', 'kinh', 'nghiệm', 'sử', 'dụng', 'su', 'đúng', 'mới', 'toi', 'giao', 'hàng', 'nhanh', 'về', 'chất', 'lượng', 'sẽ', 'cập', 'nhật', 'sau', 'cho', 'các', 'bạn', 'sau', 'nhé']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['hương', 'thơm', 'không', 'có', 'mẹo', 'dùng', 'để', 'dưỡng', 'da', 'lợi', 'ích', 'giúp', 'da', 'không', 'bị', 'bong', 'tróc', 'kem', 'dưỡng', 'da', 'khá', 'ổn', 'cho', 'mùa', 'đông', 'này', 'cấp', 'ẩm', 'tốt']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['công', 'dụng', 'phục', 'hồi', 'da', 'dưỡng', 'ẩm', 'mùi', 'hương', 'không', 'mùi', 'dành', 'cho', 'da', 'mọi', 'loại', 'da', 'dùng', 'bha', 'xong', 'dùng', 'này', 'rất', 'thích', 'da', 'ẩm', 'không', 'bị', 'khô', 'khi', 'dùng', 'bha', 'hoặc', 'retinol']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['đóng', 'gói', 'ok', 'giao', 'hàng', 'nhanh', 'mua', 'chung', 'kcn', 'nên', 'được', 'tặng', 'phẩm', 'nhiều', 'mình', 'thường', 'dùng', 'avene', 'do', 'da', 'mình', 'không', 'phải', 'da', 'khô', 'nhưng', 'đổi', 'quá', 'dùng', 'thử', 'xem', 'có', 'phục', 'hồi', 'da', 'sau', 'mụn']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['nhận', 'được', 'hàng', 'khá', 'nhanh', 'mới', 'đặc', 'hôm', 'la', 'có', 'liền', 'rất', 'thích', 'sài', 'này', 'da', 'mềm', 'mại', 'mua', 'ngay', 'lúc', 'san', 'giảm', 'giá', 'nên', 'được', 'tặng', 'thêm', 'sản', 'phẩm', 'cho', 'shop', 'sao']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['giao', 'hàng', 'nhanh', 'lắm', 'khi', 'nhận', 'về', 'sản', 'phẩm', 'chang', 'như', 'hình', 'ảnh', 'chất', 'kem', 'bôi', 'vào', 'cảm', 'thấy', 'rất', 'ẩm', 'và', 'mướt', 'mình', 'rất', 'thích', 'nên', 'sẽ', 'ủng', 'hộ', 'shop', 'lần', 'sau']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['dành', 'cho', 'da', 'cho', 'mọi', 'loại', 'da', 'kể', 'cả', 'da', 'nhạy', 'cảm', 'mùi', 'hương', 'thơm', 'thoang', 'thoảng', 'công', 'dụng', 'phục', 'hồi', 'da', 'bị', 'mụn', 'sau', 'một', 'thời', 'gian', 'sử', 'dụng', 'thì', 'mình', 'thấy', 'sản', 'phẩm', 'có', 'làm', 'dịu', 'da', 'bị', 'mụn', 'viêm', 'khá', 'tốt', 'có', 'ngăn', 'ngừa', 'mụn', 'quay', 'lại', 'và', 'giảm', 'nguy', 'cơ', 'thâm', 'sau', 'mụn', 'nữa', 'sản', 'phẩn', 'còn', 'dưỡng', 'ẩm', 'nhẹ', 'và', 'cũng', 'khá', 'dịu', 'nhẹ', 'nên', 'mọi', 'người', 'yên', 'tâm', 'nha']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', '1', -1, -1, -1, '1', '1', '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
kem dưỡng làm dịu phục hồi da la roche posay cicaplast baume ml,"['dành', 'cho', 'da', 'mình', 'hỗn', 'hợp', 'thiên', 'dầu', 'mùi', 'hương', 'không', 'mùi', 'công', 'dụng', 'phục', 'hồi', 'tốt', 'nói', 'chung', 'thoa', 'một', 'lớp', 'mỏng', 'thiệt', 'mỏng', 'thì', 'da', 'hỗn', 'hợp', 'thiên', 'dầu', 'vẫn', 'ok', 'nha', 'mọi', 'người', 'phục', 'hồi', 'ok', 'lắm']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, '1', '1', -1, -1, '1', '1', '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
